Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Provincia,Región,Latitud (Decimal),Longitud (decimal),Latitud (Sexagesimal),Longitud (Sexagesimal),rango_baths,rango_dormitorios
64000000,1798,79701,talagante,RamonBarrosLuco103,4,1,65.0,65.0,1.0,11967583,Talagante,Metropolitana de Santiago,-33.6669,-70.9308, -33°40' 1'' , -70°55' 51'' ,1-5,1-5
68000000,1911,84682,talagante,elespino1234,3,1,58.0,58.0,1.0,11967570,Talagante,Metropolitana de Santiago,-33.6669,-70.9308, -33°40' 1'' , -70°55' 51'' ,1-5,1-5
370000000,10396,460772,talagante,lasacacias323,5,4,200.0,200.0,10.0,11967529,Talagante,Metropolitana de Santiago,-33.6669,-70.9308, -33°40' 1'' , -70°55' 51'' ,1-5,1-5
55000000,1545,68493,talagante,cinabrio2678,3,1,70.0,70.0,0.0,11967511,Talagante,Metropolitana de Santiago,-33.6669,-70.9308, -33°40' 1'' , -70°55' 51'' ,1-5,1-5
105000000,2950,130760,santiago,callesanignaciodeloyola60,2,2,73.0,73.0,0.0,11967472,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
80000000,2248,99626,sanramon,MonteAlvernia9309,3,1,90.0,90.0,1.0,11967454,Santiago,Metropolitana de Santiago,-33.5428,-70.6439,"-33°31' 60""","-70°38' 30""",1-5,1-5
155000000,4355,193026,sanjoaquin,guidodarezzo3092,3,2,75.0,75.0,3.0,11967415,Santiago,Metropolitana de Santiago,-33.4908,-70.6278, -33°29' 27'' , -70°37' 40'' ,1-5,1-5
79000000,2220,98381,sanbernardo,quetalmahue901,4,2,133.0,133.0,0.0,11967396,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
40000000,1124,49813,penaflor,Pje.Cam.delCerro172,2,1,50.0,25.0,10.0,11967381,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
65000000,1826,80946,penaflor,Pasajedieciseis3776,3,1,82.0,82.0,0.0,11967349,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
80000000,2248,99626,penaflor,Pasajecordilleradedoñarosa2620,3,2,90.0,90.0,0.0,11967332,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
60000000,1686,74720,penaflor,manquelepi447,4,3,90.0,90.0,1.0,11967292,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
79000000,2220,98381,penaflor,vivaldi1312,2,1,58.0,58.0,0.0,11967274,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
75000000,2107,93400,penaflor,pasaje1163parqueresidencialtoribiolarrain,2,1,50.0,50.0,0.0,11967256,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
155000000,4355,193026,penaflor,Rosales0448,4,2,140.0,140.0,0.0,11967224,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
119000000,3344,148194,padrehurtado,loszorzales727,3,3,57.0,57.0,1.0,11967192,Talagante,Metropolitana de Santiago,-33.5667,-70.8333, -33°34' 33'' ,"-70°47' 60""",1-5,1-5
77000000,2164,95890,maipu,sargentorafaelvargas2998,3,2,91.0,91.0,0.0,11967154,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
120000000,3372,149440,maipu,primoderivera1032,3,1,70.0,70.0,0.0,11967137,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
140000000,3934,174346,maipu,Collanco1601,2,2,75.0,75.0,1.0,11967116,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
115000000,3231,143213,elbosque,pasajediegoportales987,3,2,133.0,133.0,0.0,11967091,Santiago,Metropolitana de Santiago,-33.5669,-70.675, -33°34' 1'' ,"-70°40' 30""",1-5,1-5
140000000,3934,174346,caleradetango,eltrebolpc5loteA,3,1,100.0,100.0,3.0,11967062,Maipo,Metropolitana de Santiago,-33.6278,-70.785, -33°37' 40'' ,"-70°47' 6""",1-5,1-5
126878350,3565,158005,padrehurtado,VillaValleElTrebol,2,2,62.0,153.0,2.0,7438402,Talagante,Metropolitana de Santiago,-33.5667,-70.8333, -33°34' 33'' ,"-70°47' 60""",1-5,1-5
409285000,11500,509695,laflorida,Caminodelanaturaleza,3,3,105.0,310.0,2.0,11966150,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
146900000,4128,182939,quilicura,SantaIsidora,4,2,100.0,120.0,3.0,11536999,Santiago,Metropolitana de Santiago,-33.3608,-70.7289, -33°21' 39'' , -70°43' 44'' ,1-5,1-5
160155000,4500,199446,laflorida,AlicahueentrePalenayPaicavi,3,2,69.0,88.0,2.0,11965952,Santiago,Metropolitana de Santiago,-33.525,-70.5378,"-33°31' 30""", -70°32' 16'' ,1-5,1-5
5427000,152,6758,sanbernardo,sanleonponiente4702,2,1,63.0,63.0,1.0,11818732,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
106770000,3000,132964,santiago,Natanielcoxconcopiapo,3,1,58.0,58.0,1.0,11965331,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
118000000,3316,146949,sanbernardo,Caminoapadrehurtado,3,3,67.0,67.0,3.0,11965307,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
1494780000,42000,1861494,lobarnechea,laperdiz11686,5,6,550.0,1461.0,6.0,11964918,Santiago,Metropolitana de Santiago,-33.35,-70.5167,"-33°21' 0""","-70°31' 0""",6-10,1-5
73000000,2051,90909,pudahuel,Avenidalagunasur/avenidatravesia,6,1,130.0,75.0,1.0,8893881,Santiago,Metropolitana de Santiago,-33.4333,-70.7167,"-33°26' 0""","-70°43' 0""",1-5,6-10
125000000,3512,155666,cerronavia,HospitalFélixBulnes,4,2,157.0,160.0,1.0,11561377,Santiago,Metropolitana de Santiago,-33.4219,-70.735, -33°25' 19'' ,"-70°44' 6""",1-5,1-5
90000000,2529,112080,nunoa,GuillermoMannconPedrodeValdivia,2,1,120.0,120.0,0.0,11961569,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
98500000,2768,122665,santiago,Libertad1473,3,2,64.0,68.0,0.0,11961537,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
130000000,3653,161893,sanjoaquin,PasajeItaliaconavenidaHayden,2,1,60.0,256.0,1.0,11961208,Santiago,Metropolitana de Santiago,-33.4908,-70.6278, -33°29' 27'' , -70°37' 40'' ,1-5,1-5
605030000,17000,753462,penalolen,CaminoLasPircas4401,4,4,153.0,875.0,4.0,11961125,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
177238200,4980,220720,penalolen,ValleHermoso8565,4,2,95.0,109.0,2.0,11961110,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
73000000,2051,90909,maipu,PasajeMantoAzul2827,3,1,51.0,63.0,1.0,11961099,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
419962000,11800,522991,lareina,PríncipeDeGales&CarlosOssandon,5,4,150.0,200.0,2.0,11960783,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
160000000,4496,199253,penaflor,Salvadorsilva2694,3,2,80.0,80.0,4.0,11814506,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
70468200,1980,87756,sanbernardo,PadreHurtado,3,1,73.0,62.0,1.0,11500288,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
64140500,1802,79876,santiago,SanDiegoconÑuble,1,1,18.0,18.0,0.0,11959993,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
551645000,15500,686980,lascondes,AlcantaraconLeon,4,2,160.0,200.0,1.0,11959945,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
241406970,6783,300631,penaflor,Rosales,4,3,110.0,272.0,2.0,11499855,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
209981000,5900,261496,recoleta,ErnestoPintoLagarrigue156,6,2,170.0,178.0,0.0,11959444,Santiago,Metropolitana de Santiago,-33.4058,-70.64, -33°24' 21'' ,"-70°38' 24""",1-5,6-10
145919000,4100,181717,penaflor,Av.VicuñaMackennaalturadel3100,3,2,150.0,228.0,2.0,11956788,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
42000000,1180,52304,lapintana,Avda.Gabriela/juanita,1,1,48.0,102.0,1.0,9900950,Santiago,Metropolitana de Santiago,-33.5828,-70.6339, -33°34' 58'' , -70°38' 2'' ,1-5,1-5
167273000,4700,208310,quilicura,LoMarcoleta,4,2,90.0,130.0,1.0,11953779,Santiago,Metropolitana de Santiago,-33.3608,-70.7289, -33°21' 39'' , -70°43' 44'' ,1-5,1-5
153037000,4300,190582,colina,BarrioPortezuelo,3,3,79.0,90.0,0.0,11953688,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
670871500,18850,835456,colina,Lopinto/liray,5,5,330.0,330.0,10.0,11953659,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
1096172000,30800,1365096,santiago,Manquecura,6,5,450.0,1200.0,4.0,11953366,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,6-10
1420041000,39900,1768420,santiago,Vitacura/santamaria,4,4,450.0,1100.0,5.0,11953331,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
782624100,21990,974625,santiago,Isabellacatolica/longopilla,5,3,300.0,1000.0,4.0,11953298,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
314971500,8850,392243,santiago,Padrehurtadoconcolon,3,2,100.0,170.0,0.0,11953255,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
250000000,7024,311333,recoleta,doctorostornol385,3,1,100.0,500.0,8.0,11818695,Santiago,Metropolitana de Santiago,-33.4058,-70.64, -33°24' 21'' ,"-70°38' 24""",1-5,1-5
1601194100,44990,1994015,santiago,Avladehesaconavcentral,3,5,380.0,600.0,5.0,11953182,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
1420041000,39900,1768420,santiago,Bilbao,5,3,250.0,556.0,7.0,11953106,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
409285000,11500,509695,santiago,M.Monttconeleodoroyañez,4,4,152.0,152.0,0.0,11953091,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
469788000,13200,585041,providencia,CondellconBilbao,8,4,220.0,220.0,4.0,11953048,Santiago,Metropolitana de Santiago,-33.435,-70.6158,"-33°26' 6""", -70°36' 57'' ,1-5,6-10
99652000,2800,124100,penaflor,Nuevaflorida,3,1,95.0,87.0,1.0,11499681,Talagante,Metropolitana de Santiago,-33.6061,-70.8764, -33°36' 22'' , -70°52' 35'' ,1-5,1-5
77000000,2164,95890,cerronavia,Parquelahondonada,2,2,97.0,69.0,0.0,9145954,Santiago,Metropolitana de Santiago,-33.4219,-70.735, -33°25' 19'' ,"-70°44' 6""",1-5,1-5
172575910,4849,214914,conchali,Conchalí,3,1,100.0,190.0,1.0,8264256,Santiago,Metropolitana de Santiago,-33.38,-70.675,"-33°22' 48""","-70°40' 30""",1-5,1-5
350000000,9834,435866,lareina,MarianoSanchezFontecilla/PepeVilla,4,2,143.0,348.0,2.0,11950631,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
310000000,8710,386052,pudahuel,Losabedules1433pudahuel,3,3,150.0,755.0,0.0,11950463,Santiago,Metropolitana de Santiago,-33.4333,-70.7167,"-33°26' 0""","-70°43' 0""",1-5,1-5
153037000,4300,190582,sanbernardo,LaLaguna18947,4,3,105.0,200.0,1.0,11948477,Maipo,Metropolitana de Santiago,-33.5819,-70.6869, -33°34' 55'' , -70°41' 13'' ,1-5,1-5
338105000,9500,421052,penalolen,LaHijuelaPoniente,4,3,135.0,125.0,0.0,11948427,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
142004100,3990,176842,quintanormal,QuintaNormal,3,1,107.0,135.0,2.0,11948421,Santiago,Metropolitana de Santiago,-33.4269,-70.6989, -33°25' 37'' , -70°41' 56'' ,1-5,1-5
79900000,2245,99502,maipu,caletaadriana,4,1,76.0,85.0,2.0,11537155,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
480465000,13500,598337,lascondes,Av.ManquehueconAv.CristóbalColón,5,2,202.0,574.0,2.0,11947711,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,1-5
345899210,9719,430759,santiago,erasmoescala,5,4,240.0,240.0,1.0,11947361,Santiago,Metropolitana de Santiago,-33.4372,-70.6572,"-33°26' 14""","-70°39' 26""",1-5,1-5
78000000,2192,97136,puentealto,alonsoguzman1575,3,2,58.0,90.0,1.0,11947307,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
130259400,3660,162216,puentealto,ValledelSol,3,2,70.0,144.0,1.0,11947132,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
183288500,5150,228255,maipu,AlcaldeAlbertoKrummconcuatroponiente,3,3,98.0,180.0,2.0,11499721,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
150000000,4215,186800,puentealto,Nuevatobalaba1600,3,3,80.0,120.0,2.0,11947060,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
105000000,2950,130760,puentealto,NemesioVicuña,3,2,98.0,98.0,2.0,11947048,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
97000000,2725,120797,puentealto,Cabodeseado/bahiatefusis,4,2,80.0,80.0,1.0,11947031,Cordillera,Metropolitana de Santiago,-33.6158,-70.57, -33°36' 57'' ,"-70°34' 12""",1-5,1-5
135242000,3800,168421,nunoa,Cauquenes,1,1,37.0,37.0,1.0,11946695,Santiago,Metropolitana de Santiago,-33.4539,-70.6039, -33°27' 14'' , -70°36' 14'' ,1-5,1-5
815011000,22900,1014958,vitacura,JoseMariaEscrivadeBalaguer5.955,5,4,154.0,154.0,2.0,11946601,Santiago,Metropolitana de Santiago,-33.4,-70.6,"-33°24' 0""","-70°36' 0""",1-5,1-5
153037000,4300,190582,islademaipo,Galvez1569,3,3,90.0,90.0,2.0,11682460,Talagante,Metropolitana de Santiago,-33.7539,-70.8858, -33°45' 14'' , -70°53' 9'' ,1-5,1-5
95000000,2669,118306,recoleta,pasajeuruguayana,4,2,75.0,171.0,0.0,11824619,Santiago,Metropolitana de Santiago,-33.4058,-70.64, -33°24' 21'' ,"-70°38' 24""",1-5,1-5
335969600,9440,418393,penalolen,matíascousiño4107,3,3,122.0,134.0,0.0,11945629,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
640620000,18000,797783,penalolen,SectorLasPircas,3,3,165.0,165.0,0.0,11945601,Santiago,Metropolitana de Santiago,-33.4861,-70.5333, -33°29' 10'' ,"-70°32' 0""",1-5,1-5
83636500,2350,104155,independencia,AvenidaIndependencia1815,2,1,43.0,43.0,1.0,11945483,Santiago,Metropolitana de Santiago,-33.4128,-70.6658, -33°24' 46'' , -70°39' 57'' ,1-5,1-5
124000000,3484,154421,maipu,PasajePichidegua,3,2,90.0,110.0,2.0,8083697,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
565881000,15900,704709,colina,CondominioLaReserva,3,2,244.0,244.0,2.0,11945426,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
601471000,16900,749030,colina,CondominioHaciendaChacabuco,4,4,380.0,380.0,6.0,11945395,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
1708320000,48000,2127422,lascondes,CaminoSanAntonio,6,5,765.0,765.0,10.0,11683914,Santiago,Metropolitana de Santiago,-33.4167,-70.5833,"-33°25' 0""","-70°35' 0""",1-5,6-10
622825000,17500,775623,colina,CondominioLaReserva,4,4,200.0,200.0,2.0,11944477,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
533850000,15000,664819,colina,CondominioPortalSantaMaríaI.JumboChamisero,3,3,204.0,204.0,2.0,11944445,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
615707000,17300,766758,colina,CondominioPolodeManquehueI,4,3,266.0,266.0,8.0,11944418,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
597912000,16800,744598,colina,CondominioLareserva,4,4,197.0,197.0,2.0,11944404,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
498260000,14000,620498,colina,condominiolareserva,4,4,250.0,250.0,2.0,11944371,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
491142000,13800,611634,colina,condominioAltosdeChamisero,3,3,193.0,193.0,4.0,11944329,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
107900000,3032,134371,lampa,lasamapolasoriente,3,2,70.0,108.0,3.0,11537059,Chacabuco,Metropolitana de Santiago,-33.2858,-70.8778, -33°17' 9'' , -70°52' 40'' ,1-5,1-5
120000000,3372,149440,loprado,Lasacacias949,4,2,132.0,232.0,0.0,11499806,Santiago,Metropolitana de Santiago,-33.445,-70.7258,"-33°26' 42""", -70°43' 33'' ,1-5,1-5
469788000,13200,585041,colina,CaminoelMirador.AlianzaFrancesa.Chamisero,3,3,140.0,140.0,0.0,11944299,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
455552000,12800,567313,colina,condominiohaciendachacabuco,5,4,260.0,260.0,5.0,11944266,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
373695000,10500,465374,colina,Condominiotierraslindas,3,4,232.0,232.0,5.0,11944236,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
401419610,11279,499900,colina,Condmominiolasloicasii,3,3,140.0,140.0,0.0,11944231,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
437757000,12300,545152,colina,CondominioLosMaitenes,3,3,140.0,140.0,2.0,11944204,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
978725000,27500,1218836,colina,CondominioLagares,5,6,680.0,680.0,13.0,11944172,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,6-10,1-5
960930000,27000,1196675,colina,CondominioLagares,6,5,375.0,375.0,12.0,11944130,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,6-10
800775000,22500,997229,colina,CondominioLagares,4,4,271.0,271.0,13.0,11944099,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
708241000,19900,881994,colina,condominiolareserva,3,4,350.0,350.0,2.0,11944065,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
694005000,19500,864265,colina,CondominioLaReserva,4,4,354.0,354.0,6.0,11944047,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
669092000,18800,833240,colina,condominiolareserva,3,3,262.0,262.0,4.0,11944020,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
629943000,17700,784487,colina,CondominiolaReserva,4,4,230.0,230.0,2.0,11942838,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
480465000,13500,598337,colina,CondominioAlgarrobalI,4,4,180.0,180.0,8.0,11942811,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
314971500,8850,392243,colina,CondominioLareserva,3,3,173.0,173.0,2.0,11942783,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
708241000,19900,881994,colina,condominiopoloII,5,5,404.0,404.0,1.0,11942753,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
818570000,23000,1019390,colina,CondominioHaciendadeChacabuco,5,4,424.0,424.0,0.0,11942732,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
708241000,19900,881994,colina,CondominioHaciendadeChacabuco,5,3,400.0,400.0,10.0,11942701,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
604674100,16990,753019,colina,condominiohaciendadechacabuco,3,5,386.0,386.0,6.0,11942672,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
494701000,13900,616066,colina,CondominioHaciendadeChacabuco,5,5,272.0,272.0,1.0,11942650,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
448434000,12600,558448,colina,CondominioHaciendadeChacabuco,5,3,370.0,370.0,0.0,11942619,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
1334625000,37500,1662049,colina,CondominioHaciendadeChicureo,5,5,516.0,516.0,11.0,11942577,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
98000000,2754,122042,lampa,Barriolasflores,2,1,48.0,91.0,2.0,11941254,Chacabuco,Metropolitana de Santiago,-33.2858,-70.8778, -33°17' 9'' , -70°52' 40'' ,1-5,1-5
836365000,23500,1041550,colina,AltosdeLaReserva,5,6,400.0,400.0,15.0,11942546,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,6-10,1-5
1067700000,30000,1329639,colina,condominiolareserva,5,4,450.0,450.0,2.0,11942514,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
978725000,27500,1218836,colina,CondominioLasBrisasdeChicureo,5,4,376.0,376.0,0.0,11942483,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
115000000,3231,143213,maipu,limburgo2051,2,2,84.0,84.0,0.0,11940834,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
462670000,13000,576177,colina,PadreEsteban10000,4,4,471.0,471.0,1.0,11940781,Chacabuco,Metropolitana de Santiago,-33.1939,-70.6678, -33°11' 38'' , -70°40' 4'' ,1-5,1-5
384372000,10800,478670,lareina,VicentePérezRosales,4,4,140.0,250.0,2.0,11939487,Santiago,Metropolitana de Santiago,-33.4428,-70.5319, -33°26' 34'' , -70°31' 55'' ,1-5,1-5
155000000,4355,193026,maipu,AvenidaNuevaSanMartinconAvenidaLasNaciones,3,2,75.0,190.0,2.0,11499926,Santiago,Metropolitana de Santiago,-33.5167,-70.7667,"-33°31' 0""","-70°46' 0""",1-5,1-5
78298000,2200,97507,sanjoaquin,RioCisne3777,2,1,52.0,110.0,1.0,11939027,Santiago,Metropolitana de Santiago,-33.4908,-70.6278, -33°29' 27'' , -70°37' 40'' ,1-5,1-5
93245800,2620,116122,lampa,Avenidalahacienda2221,2,1,80.0,97.0,2.0,11938961,Chacabuco,Metropolitana de Santiago,-33.2858,-70.8778, -33°17' 9'' , -70°52' 40'' ,1-5,1-5
89900000,2526,111955,conchali,Madrid,4,1,75.0,120.0,2.0,11537114,Santiago,Metropolitana de Santiago,-33.38,-70.675,"-33°22' 48""","-70°40' 30""",1-5,1-5
170832000,4800,212742,islademaipo,Galvez1569,3,3,116.0,116.0,2.0,11682470,Talagante,Metropolitana de Santiago,-33.7539,-70.8858, -33°45' 14'' , -70°53' 9'' ,1-5,1-5
166205300,4670,206980,cerrillos,Pasajelosnogales,3,2,87.0,138.0,0.0,11824123,Santiago,Metropolitana de Santiago,-33.5,-70.7167,"-33°30' 0""","-70°43' 0""",1-5,1-5
